run_id,driver_id,scenario_id,n_frames,first_timestamp_ms,last_timestamp_ms,frame_gap_count,timestamp_nonpositive_count,dt_min_s,dt_max_s,dt_median_s,dt_p95_s,step_max_m,step_p95_m,step_zero_count,step_gt_5m_count,step_gt_10m_count,speed_recon_mae_kmh,speed_recon_p95_abs_kmh,speed_recon_max_abs_kmh,accel_max_abs_mps2,accel_p95_abs_mps2,jerk_max_abs_mps3,jerk_p95_abs_mps3,yaw_rate_max_abs_deg_s,yaw_rate_p95_abs_deg_s,cross_track_max_m,arc_length_m,arc_backtrack_count,duplicate_position_sequence,duplicate_speed_sequence,stationary_frame_count,moving_frame_count,combined_rank_score
human_synthetic:D16:A2,D16,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,0.979000183375771,0.9616109445506255,0,0,0,1.8840710361142954,3.29353043021385,4.994143981297796,2.353469752725337,1.5070971125941983,14.040742468891482,3.6669125676134895,15.930061053413716,12.520102859922755,0.0,96.82263575129852,0,False,False,0,137,738.0
human_synthetic:D16:A3,D16,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9668592283322199,0.6503131866853327,0,0,0,1.2365760031872557,2.2311385591146613,4.8448490102453015,3.5015712063615876,2.094380089836031,20.269586167047915,4.0702129704876295,33.837364812099594,24.911379397077066,0.0,197.16994439133833,0,False,False,0,419,340.0
human_synthetic:D16:A4,D16,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8289096049042249,0.6789872827934084,0,0,0,1.1278470871247785,2.7010689923609466,5.643803945795543,2.4700817830453996,1.7703844949006684,31.177337496794326,4.11220577391763,22.282309651624182,19.058921092024367,0.0,134.66250910600576,0,False,False,1,303,445.0
human_synthetic:D16:A5,D16,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.793922664258503,0.577352927720958,186,0,0,0.46950224145425773,1.7798127934158943,3.948450518088517,3.4401050568674214,1.3749021530687808,15.588692985271386,2.9712861467494607,14.332152967806252,2.5007645413675377,0.0,97.3182786235667,0,False,False,322,238,836.0
human_synthetic:D16:A6,D16,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7152687677253977,0.6015309333678514,0,0,0,0.9279200715035634,2.1076526234023643,2.8356070539897793,3.537523253271305,2.6488270530287887,20.035757847715356,5.162911295618646,21.204546702886123,19.02045375135467,0.0,47.43810111384107,0,False,False,0,131,735.0
human_synthetic:D16:A7,D16,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8635065598098379,0.7190002275319306,0,0,0,0.7889702437931181,2.701925586247616,5.261534283944091,2.3450891379000134,1.647291717311254,9.75018633894368,3.7605944361142387,12.801902039182963,10.723920062175466,0.0,94.46125963569176,0,False,False,0,246,845.0
human_synthetic:D16:B1,D16,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.0019023121697883,0.9768329949785818,0,0,0,2.1801121634339418,4.088139970435799,4.535707998719552,0.6898210114188716,0.5822687361561744,2.614365556613454,1.8103766119955984,7.75304014763597,6.570944445704076,0.0,90.7132487052375,0,False,False,0,110,974.0
human_synthetic:D16:B2,D16,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,1.006139827988452,0.9435536997126324,0,0,0,1.531278963251695,3.571032974986808,5.51389824466828,3.493880617205129,2.176635254576034,11.397735286770367,4.7278091074368405,6.994422389716636,5.026577385990282,0.0,129.98586153124688,0,False,False,0,210,598.0
human_synthetic:D16:B3,D16,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6415345136294969,0.570036308864813,0,0,0,1.02149800293897,2.3605089634218572,4.220233210241977,3.71789836431115,1.6018245708960661,17.41493916628343,4.423103675927562,4.759361827021602,3.626827321813029,0.0,73.16692459075956,0,False,False,0,182,831.0
human_synthetic:D16:B4,D16,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.9556248100626961,0.7815882072500767,0,0,0,1.0260144743384108,2.474138203494089,4.485586819396083,2.1655523866789506,0.7155485793726588,6.928493317750494,2.022219665129289,19.045754326368158,15.455838752410836,0.0,126.4429549987046,0,False,False,0,293,904.0
human_synthetic:D16:C1,D16,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,0.9778474536644953,0.9159163500574379,0,0,0,1.7005881742729276,3.716265745469324,4.874459834609787,3.3056085310333034,1.5556241725122508,14.637489248383103,4.351055235496142,28.31726315199719,20.958797911336614,0.0,213.69104660763537,0,False,False,0,313,521.0
human_synthetic:D16:C2,D16,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.8205354434046531,0.6928169974398121,0,0,0,0.9652441743974084,2.744066712631106,4.128094127597121,3.2656349329663747,1.8119959482344279,16.792680868030615,5.574003315383186,21.76770200711513,16.089031914833228,0.0,94.91823208529087,0,False,False,0,253,695.0
human_synthetic:D16:C3,D16,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5910600370029864,0.44866354992351654,87,0,0,0.36580290858190545,1.2710619727854264,2.5499735691332894,3.181832338783972,1.7522100350671928,16.573675696992215,5.5141474803077335,22.742901582791802,14.718617473301343,0.0,51.361941807372034,0,False,False,153,220,907.0
human_synthetic:D16:C4,D16,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7384438947010483,0.6399487761510174,19,0,0,0.7662525809722195,2.5060604831659123,3.7642908582179047,2.9799363180635665,1.1868283310588519,20.274877964552534,3.7463774959606546,4.135285685159682,2.522546690061185,0.0,103.22741609361859,0,False,False,43,275,985.0
human_synthetic:D17:A1,D17,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7715614592224808,0.5973372937985066,34,0,0,0.6271524179927337,1.9633805858781668,2.9158288952868077,1.8622902729175534,1.5236460854717813,9.468880501926035,3.7759899961852934,6.202016688007992,2.4483564928300323,0.0,64.91927919344477,0,False,False,56,189,1230.0
human_synthetic:D17:A2,D17,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,0.9836403222291067,0.980254177650761,0,0,0,1.883903599606749,3.3288691590224353,5.055981405674579,2.357704893085042,1.532204826155808,14.223090012288766,3.6475701530708307,14.604154541515998,12.10514594940638,0.0,96.82301523417132,0,False,False,0,137,735.0
human_synthetic:D17:A3,D17,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9557949947298761,0.7034138923070012,0,0,0,1.233884925885234,2.129542097275862,4.818973189317113,3.8129659717055344,2.1030413844796016,20.629922843148275,4.083485218515551,30.998430641404255,24.37569428935118,0.0,197.16806317852027,0,False,False,0,419,283.0
human_synthetic:D17:A4,D17,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.85685198857646,0.7025860853060938,0,0,0,1.127777327256696,2.7725450431238343,5.828234806041781,2.488642074415349,1.8060778910955544,28.2193362514595,4.143882434109331,22.220618620628034,20.1218568612885,0.0,134.6615800526834,0,False,False,1,303,424.0
human_synthetic:D17:A5,D17,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.8005716733265436,0.5710052118093353,186,0,0,0.4627269411741768,1.7611684116260187,3.9542824654968918,3.5498137007244392,1.3931526304859136,16.106916863142985,3.0480671276631504,14.336105675536214,2.5583309881716434,0.0,97.35136052159416,0,False,False,322,238,792.0
human_synthetic:D17:A6,D17,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.726514798763136,0.6122701602281089,0,0,0,0.9283837605831877,2.185881600915448,2.858346788894057,3.7202458430277217,2.8087292087250884,21.26523637089916,5.469376010922655,23.52253829227714,18.922424092303846,0.0,47.43801291080006,0,False,False,0,131,603.0
human_synthetic:D17:A7,D17,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8501097290924536,0.7066034265488073,0,0,0,0.7886932888020223,2.596207534643193,5.068127635800053,2.429041313650556,1.610759677507567,10.666028460233273,3.7871475613701637,12.510407521303284,10.14160642522636,0.0,94.4609916249111,0,False,False,0,246,856.0
human_synthetic:D17:B1,D17,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.027615735637573,0.9951674502495829,0,0,0,2.1771571812822548,4.074735817834322,4.43556435226208,0.6073031171165401,0.37558749116392093,2.769210849569205,1.9194685089414356,7.599998243151436,6.42667996862716,0.0,90.71314736914516,0,False,False,0,110,945.0
human_synthetic:D17:B2,D17,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,1.0261697947945274,0.9718178763191018,0,0,0,1.5274549630632044,3.6711044429612225,5.517115690850844,3.5284119291645184,2.319901745190508,11.703705995523622,4.72572229546845,7.2338213618138525,4.919453598918675,0.0,129.98580347694565,0,False,False,0,210,545.0
human_synthetic:D17:B3,D17,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6386534458418822,0.5805186072060513,0,0,0,1.0223235714496568,2.384571081151339,4.202113571136039,3.846388178473672,1.6709722667485842,18.12695659680214,4.436660320796449,4.75396618932329,3.6338210030157936,0.0,73.16693634768849,0,False,False,0,182,795.0
human_synthetic:D17:B4,D17,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.9050263488202849,0.7493704339564462,0,0,0,1.0253375996825147,2.485004364381836,4.2880011314482545,2.18217300872572,0.7077834619020514,7.096381699809772,1.9104333049267772,19.597963220185953,15.753544305736588,0.0,126.4424461067436,0,False,False,0,293,921.0
human_synthetic:D17:C1,D17,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,1.0351686626247576,0.8837498469587436,0,0,0,1.6948491864959145,3.6595082793180325,5.1452568690538705,3.2067327379504693,1.6302454997633757,15.708174299019971,4.391112890306134,28.371141654627376,21.52822996238158,0.0,213.69214362867922,0,False,False,0,313,405.0
human_synthetic:D17:C2,D17,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.8538017555649656,0.711183074829125,0,0,0,0.9652223409889038,2.807355191400799,3.9414263699906957,3.3387611318504424,1.8776436169930923,17.54504303374922,5.7464726051117285,20.001025272709246,15.076298198287592,0.0,94.91824828768414,0,False,False,0,253,697.0
human_synthetic:D17:C3,D17,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5719354279474084,0.4357603246395788,87,0,0,0.36639622607366723,1.2542677611896842,2.482494418991159,3.257526508767587,1.811138933310574,17.18385307171506,5.630843956931933,21.852483774548045,13.03291113237038,0.0,51.36075057955718,0,False,False,153,220,912.0
human_synthetic:D17:C4,D17,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7352062764673803,0.6405736533251896,19,0,0,0.7661958391227858,2.507544466887341,3.7535661513125156,2.985246842659166,1.194144008120305,20.50091091419716,3.690661096839655,4.253000279932943,2.4490576136960347,0.0,103.2209193162881,0,False,False,43,275,974.0
human_synthetic:D18:A1,D18,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7650050438469405,0.599290087056891,34,0,0,0.6241638109796475,2.048607184528489,2.8870399057095035,2.0238549447096483,1.5967254592385909,9.726040091779314,3.8921188667289215,6.147842645515896,2.426178377949409,0.0,64.92359910283908,0,False,False,56,189,1216.0
human_synthetic:D18:A2,D18,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,1.0353732918535001,1.010582292553215,0,0,0,1.875758407985981,3.3788628434810226,5.168994927684167,2.567690091666675,1.6794668006737838,14.663458007930794,3.853168699442578,14.810796406179467,11.915311665441623,0.0,96.82252946852881,0,False,False,0,137,602.0
human_synthetic:D18:A3,D18,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9947774557923389,0.6857107701415084,0,0,0,1.2341314722889838,2.157332093381565,4.985587118981822,3.7060641937938983,2.185281329716771,20.832048191734795,4.184222207834416,32.528267799700714,23.924960414985232,0.0,197.16747173745154,0,False,False,0,419,235.0
human_synthetic:D18:A4,D18,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8463769086443829,0.7023053351167731,0,0,0,1.123424236967217,2.830313717859782,5.742986617931141,2.3809600970114584,1.7657307339754869,30.540409715216928,4.053558474861433,21.502214199722243,18.835594176967923,0.0,134.6630513424393,0,False,False,1,303,472.0
human_synthetic:D18:A5,D18,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.7854551179383068,0.5724703106122092,186,0,0,0.4692207550955398,1.7818050860957415,4.432893972954233,3.406226085126697,1.3607671403757355,15.434703563195692,2.9405378572581005,14.180242117529428,2.6218222431833524,0.0,97.31528997477058,0,False,False,322,238,790.0
human_synthetic:D18:A6,D18,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7113879740303884,0.5965226591305376,0,0,0,0.9315553422348369,2.1317072283211913,2.7378496139365147,3.8107801839052526,2.8906822424607466,21.91987639436048,5.6360308994589445,20.160578227516982,18.427791128358553,0.0,47.43785479658638,0,False,False,0,131,686.0
human_synthetic:D18:A7,D18,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8650811073837964,0.7184032225630375,0,0,0,0.7887404062919338,2.7103520226118936,5.293486626201819,2.399298799224417,1.6800981172988196,10.506340870376645,3.702044352087666,12.783957781657916,10.522731918454138,0.0,94.4612158867852,0,False,False,0,246,820.0
human_synthetic:D18:B1,D18,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,1.042982210472791,1.032145204924742,0,0,0,2.1762130765254732,4.02375999945408,4.591463256109641,0.5147551899304204,0.30804742033407484,2.85472808707352,1.8234075010865585,7.347158304463565,6.2185565065236625,0.0,90.7132997385733,0,False,False,0,110,927.0
human_synthetic:D18:B2,D18,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,0.9791960538041019,0.9205613015399011,0,0,0,1.5380371976073144,3.509159954640226,5.363778171492047,3.7438497098655574,2.125990475386898,11.165742129853532,4.91839238116356,6.770685774946136,5.115242798779642,0.0,129.98589787747832,0,False,False,0,210,596.0
human_synthetic:D18:B3,D18,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6054047815673058,0.5888844730756174,0,0,0,1.0285311406116397,2.3541417338728188,4.3100152313245115,3.6988158473262573,1.5947587772301628,17.26372183168152,4.356406536950415,4.423904959993683,3.4699071809852526,0.0,73.16697422779944,0,False,False,0,182,850.0
human_synthetic:D18:B4,D18,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.9137355648762341,0.7532479091441132,0,0,0,1.0260722775935376,2.4825069822546553,4.3054253897292405,2.206648951032653,0.688972486615052,7.16677307511818,1.9327573958052886,19.89867880945927,15.736330446978922,0.0,126.44251503252427,0,False,False,0,293,907.0
human_synthetic:D18:C1,D18,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,0.9568838465170616,0.906214550987641,0,0,0,1.6997591903630591,3.8275505007780324,4.7484669893758,3.280028664202946,1.5321137206803734,14.703795835028126,4.321016528919439,27.23615929249261,21.448681321097073,0.0,213.69066274350968,0,False,False,0,313,569.0
human_synthetic:D18:C2,D18,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.8183902391775885,0.7092196898773907,0,0,0,0.963469495606988,2.815528726890309,4.0051816754646925,3.304836844368919,1.8206310888814725,16.665948856429026,5.621096376712437,20.79277497630536,15.290295538758313,0.0,94.91831322702987,0,False,False,0,253,735.0
human_synthetic:D18:C3,D18,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5841881548004242,0.4398155229641595,87,0,0,0.3638389684230774,1.2227544466444986,2.534543842989059,3.280558887956898,1.7977740638460644,17.175945332515695,5.5061733225213185,20.29823145568865,14.064175251074133,0.0,51.37771898444597,0,False,False,153,220,926.0
human_synthetic:D18:C4,D18,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7675048986116625,0.6585612423310996,19,0,0,0.7638318444656473,2.5184058336672446,3.9121660340621567,2.943148425809433,1.218320249800811,19.66516600688814,3.577776547304131,3.8649619407433553,2.3238051852437054,0.0,103.21981465613388,0,False,False,43,275,974.0
human_synthetic:D19:A1,D19,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.762661827807426,0.5945086459936896,34,0,0,0.6263205998478992,1.995278796877604,2.8802098064272244,1.91361813355244,1.5084200109629204,9.193362155185104,3.6996068759973686,6.129011765000792,2.434373271365182,0.0,64.91558987564886,0,False,False,56,189,1246.0
human_synthetic:D19:A2,D19,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,1.0138677988943932,1.0020287488912867,0,0,0,1.8811823009569897,3.3679898530630865,4.990110414099227,2.4202454431739864,1.564331048312542,14.055848356068154,3.850928990298718,15.001785306984608,11.823909449046313,0.0,96.82264243274122,0,False,False,0,137,685.0
human_synthetic:D19:A3,D19,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9302286156015196,0.6982247318468185,0,0,0,1.2358362303478396,2.1854046999999848,4.671309919452423,3.7952593778742885,2.08455295215248,19.837749805958488,3.997936983243132,31.04053180090697,23.965402112560874,0.0,197.1689390683229,0,False,False,0,419,336.0
human_synthetic:D19:A4,D19,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8470256784563056,0.6960945268115386,0,0,0,1.1347619635123711,2.7036419996493524,5.7688086717736695,2.5135903342471204,1.8173712723826672,29.000493354074678,4.177113244674559,22.505188170870863,20.113049485873216,0.0,134.66268647168306,0,False,False,1,303,422.0
human_synthetic:D19:A5,D19,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.8070565517893215,0.5807071640581422,186,0,0,0.4627685903007796,1.764689388539496,4.000067432791628,3.537096054160545,1.3641583302120142,16.038745168940576,3.046210664047893,14.503916708613762,2.629003237592854,0.0,97.31883108456731,0,False,False,322,238,781.0
human_synthetic:D19:A6,D19,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7318077544956424,0.6095704711620844,0,0,0,0.9291671440346682,2.186012799908457,2.7799029385071954,3.8494117292190495,2.891428262635782,21.842791914168448,5.617526961749203,19.68742185189136,18.280579334282322,0.0,47.43802430096557,0,False,False,0,131,668.0
human_synthetic:D19:A7,D19,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8769619187041866,0.7282294313091168,0,0,0,0.788275120434396,2.7519607389694696,5.377311399488505,2.3296563919536704,1.7184128913706382,10.128748949284192,3.683679302963104,12.969263577308281,10.796483861521615,0.0,94.46104750619958,0,False,False,0,246,804.0
human_synthetic:D19:B1,D19,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,0.9941691507394691,0.983633676106017,0,0,0,2.188335897777435,4.081196125703256,4.565367668403489,0.6865340618132078,0.5977520589174266,2.6750074722466146,1.7718809098868835,7.235313574083888,6.234443919343306,0.0,90.7131565680364,0,False,False,0,110,992.0
human_synthetic:D19:B2,D19,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,0.9904537577265523,0.9535326904172354,0,0,0,1.5389428006477612,3.661991238441504,5.265441322499537,3.738549881876934,2.2268715017782434,11.699675260090634,4.9767682635379344,6.7736474677060095,5.232024032289288,0.0,129.98580087995896,0,False,False,0,210,592.0
human_synthetic:D19:B3,D19,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.6485215482822169,0.5667443183013637,0,0,0,1.0214237780790012,2.316577544166506,4.190835149174452,3.606116250386818,1.5446372362839917,16.79777782890432,4.301496695628815,4.781563208022156,3.6727869454516537,0.0,73.16693597224281,0,False,False,0,182,888.0
human_synthetic:D19:B4,D19,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.8959666843226356,0.7374471616246051,0,0,0,1.0252801160139218,2.625908829603626,4.209964587080002,2.304875206893091,0.6390429870906303,7.3120604758596786,1.9009811701668156,19.52829887413015,15.621317423056247,0.0,126.44232014960167,0,False,False,0,293,922.0
human_synthetic:D19:C1,D19,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,1.0101761988860887,0.8901659060443937,0,0,0,1.6951817440568122,3.680269861160816,5.012480710793227,3.2696152678957424,1.5527965076738857,15.507643338615818,4.345190230732282,28.218399103158838,21.394009758667814,0.0,213.6942675426316,0,False,False,0,313,447.0
human_synthetic:D19:C2,D19,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.806421292428309,0.7139279700837842,0,0,0,0.9632493733917074,2.815393012533738,4.14006192843976,3.2701744049453083,1.8142955808393997,16.40206302199654,5.657539859403627,21.45283805640666,16.163536590120728,0.0,94.9180630612532,0,False,False,0,253,723.0
human_synthetic:D19:C3,D19,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5814506825859905,0.4389834849854742,87,0,0,0.36613324037347694,1.2311511095534522,2.5176082590204505,3.2437119658159492,1.8129046077907258,17.029083070075586,5.512392771021355,20.608553181869677,14.218843542732552,0.0,51.35823257238451,0,False,False,153,220,946.0
human_synthetic:D19:C4,D19,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7685749405287355,0.6605213874984195,19,0,0,0.7637308969494568,2.496364767748369,3.916484251985292,2.8159576438569736,1.2432746498973644,20.325567568749705,3.7951203847659563,3.533616613104455,2.537142467666166,0.0,103.22262572235368,0,False,False,43,275,976.0
human_synthetic:D20:A1,D20,A1,245,1766197789852,1766197815289,0,0,0.101,0.119,0.104,0.109,0.7569243284506131,0.5953994852179172,34,0,0,0.626799730335552,2.0623762289140615,2.835271599342647,1.8901913985692913,1.4883994229512068,9.237783236887834,3.8618486996319583,6.082903259280059,2.471900889255256,0.0,64.91741995819197,0,False,False,56,189,1264.0
human_synthetic:D20:A2,D20,A2,137,1766197815395,1766197830015,0,0,0.101,0.117,0.108,0.113,0.9872274554031023,0.9703396766163812,0,0,0,1.8779420796084287,3.3278595328563947,5.364174200116757,2.421139551414841,1.5765494932271686,15.090838654619368,3.765024165878421,14.987017431463471,11.895669714925212,0.0,96.82289822633177,0,False,False,0,137,643.0
human_synthetic:D20:A3,D20,A3,419,1766197830125,1766197875939,0,0,0.101,0.12,0.109,0.116,0.9664852680569253,0.7018090858942326,0,0,0,1.2341521167417449,2.145080198906293,4.8671230172384945,3.793312130694007,2.131977667116478,20.76169577616203,4.116619606865447,31.39266537862724,23.595610319561906,0.0,197.16825603115214,0,False,False,0,419,267.0
human_synthetic:D20:A4,D20,A4,304,1766197876047,1766197908289,0,0,0.101,0.119,0.106,0.112,0.8179617731555185,0.6942406211885854,0,0,0,1.120977010949594,2.815431139572707,5.5516156464047235,2.44936117650598,1.7768369021864046,30.525701111894712,4.037247110341629,22.476715147951314,19.049360574688414,0.0,134.66173470021755,0,False,False,1,303,463.0
human_synthetic:D20:A5,D20,A5,560,1766197908395,1766197970058,0,0,0.101,0.121,0.11,0.117,0.8071907717854943,0.5766458146809471,186,0,0,0.46327567042533907,1.7610097422370194,3.995371256650678,3.5379565228905525,1.4101582170219589,16.03960399779765,3.05502888435043,14.483284831285358,2.6465892306363177,0.0,97.31815801569459,0,False,False,322,238,780.0
human_synthetic:D20:A6,D20,A6,131,1766197970168,1766197984179,0,0,0.102,0.116,0.108,0.113,0.7243248260029789,0.6078238992458163,0,0,0,0.9297311190908288,2.185562741851606,2.8068963934115665,3.787424495675166,2.869089966616529,21.76515042134384,5.612222285503503,20.211211535333074,18.448983085944082,0.0,47.43807473457851,0,False,False,0,131,680.0
human_synthetic:D20:A7,D20,A7,246,1766197984288,1766198010440,0,0,0.102,0.121,0.105,0.117,0.8516256420083226,0.7086275081328672,0,0,0,0.7892376283657112,2.6498193272814348,5.176835022456839,2.5121345879440016,1.6259036517032621,10.886216187577828,3.715811343125576,12.568310332480472,9.888348621911371,0.0,94.46114339691701,0,False,False,0,246,818.0
human_synthetic:D20:B1,D20,B1,110,1766198010544,1766198022133,0,0,0.102,0.12,0.106,0.11059999999999999,0.9989678447024013,0.9947427302149561,0,0,0,2.185947464968374,4.04763874515527,4.6548420891100335,0.5657427243367973,0.4770861573242254,2.74253048373619,1.8289367092466782,7.1731639544552195,6.168141739619196,0.0,90.71313836411676,0,False,False,0,110,991.0
human_synthetic:D20:B2,D20,B2,210,1766198022238,1766198044554,0,0,0.102,0.121,0.106,0.113,0.9937389401149986,0.9455014732110829,0,0,0,1.5361400285700089,3.6312419499331967,5.275075602622703,3.8161553072197947,2.3214220794500067,11.589533977940908,4.970301092134527,6.942233888322508,5.035628404072104,0.0,129.98576424355147,0,False,False,0,210,571.0
human_synthetic:D20:B3,D20,B3,182,1766198044667,1766198064230,0,0,0.102,0.118,0.107,0.115,0.5945462543016646,0.591680876713345,0,0,0,1.0285334075297485,2.39708356999542,4.432811728748083,3.832525033052978,1.6499990233311397,17.892912478612352,4.2205413654220365,4.428878111396889,3.408368556512728,0.0,73.16695737703537,0,False,False,0,182,802.0
human_synthetic:D20:B4,D20,B4,293,1766198064337,1766198094900,0,0,0.102,0.112,0.105,0.107,0.9281664001850093,0.767198238282804,0,0,0,1.0257323567430097,2.4888713200955928,4.404306334990334,2.1509087980172525,0.7213087038106941,6.8956834506896945,1.9315185473142167,18.964416524914895,15.499370859773956,0.0,126.44341853689825,0,False,False,0,293,926.0
human_synthetic:D20:C1,D20,C1,313,1766198095004,1766198128058,0,0,0.102,0.113,0.106,0.109,1.0160302610873364,0.8963907817465083,0,0,0,1.6936614121188671,3.690832137582832,5.054687692667773,3.126335519846701,1.5938297258661756,15.370428322954426,4.386785983233768,28.343258755721006,21.292596075444358,0.0,213.69229897468082,0,False,False,0,313,466.0
human_synthetic:D20:C2,D20,C2,253,1766198128174,1766198155134,0,0,0.102,0.122,0.107,0.113,0.8422287703042131,0.7187758092336771,0,0,0,0.9630989265201566,2.8560561738133265,4.098930898604143,3.3890799560240334,1.877189333882799,17.19621060078485,5.494517190632457,21.210002969694187,15.948831709244077,0.0,94.91820407064611,0,False,False,0,253,641.0
human_synthetic:D20:C3,D20,C3,373,1766198155246,1766198196267,0,0,0.102,0.125,0.11,0.118,0.5794181089731208,0.4378772157488524,87,0,0,0.36754306392842456,1.2249496937120157,2.511366080527983,3.263625865983467,1.8233277605518399,17.15212855849214,5.536845883081543,20.49326000924323,13.997663247942045,0.0,51.36258692419069,0,False,False,153,220,940.0
human_synthetic:D20:C4,D20,C4,318,1766198196373,1766198229666,0,0,0.102,0.11,0.105,0.10719999999999999,0.7566593705605817,0.6629631054100248,19,0,0,0.7656714307767103,2.5251905293958736,3.874780433438964,2.893944373892702,1.2579095405198335,20.00187427971751,3.57189687691416,3.6485613734781235,2.45379838984939,0.0,103.22039522106147,0,False,False,43,275,987.0
